Location,Country,Disease,Species,HM Alert ID,Headline,URL,Issue Date,Tag ,Long,Lat
"Missouri, United States",United States,Measles,Humans,5767961,Measles exposure - KIMT 3,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEZYABKyJQ8n-p474oR-rb4hapOjA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779879858975&ei=a_3fWrjmOcTS3QG92qawCg&url=http://www.kimt.com/content/video/480765531.html,4/24/18 23:51,Context,-92.504898,38.238098
"Iowa, United States",United States,Measles,Humans,5767873,Health officials: Iowans exposed to the measles - kwwl.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFg2o9vsUxAU92x8wLLp6x3f1ajKA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779878300344&ei=XO_fWuiALJfG3wHJw4f4BQ&url=http://www.kwwl.com/story/38033409/2018/04/Tuesday/health-officials-iowans-exposed-to-the-measles,4/24/18 19:41,Warning,-93.515701,42.000301
"Clay County, Missouri, United States",United States,Measles,Humans,5767551,Liberty School District notifies parents of two new measles cases - exposure possible at one middle school - KMBC Kansas City,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEDWOn5tuSkcyIukEhJjKkVDapIBQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779879862373&ei=G7ffWsi6OIrG3gGm2L_oCw&url=http://www.kmbc.com/article/liberty-school-district-notifies-parents-of-two-new-measles-cases-exposure-possible-at-one-middle-school/20055964,4/24/18 18:30,Breaking,-94.420868,39.31052
"Connecticut, United States",United States,Measles,Humans,5766614,DPH: 2 confirmed cases of measles in New Haven County - WTNH.com (press release),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHW6vvWGK7-a-GbwsrIYIz7eowXbw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=r1TfWsntJ8_fpweylqOwAw&url=http://www.wtnh.com/news/connecticut/new-haven/dph-2-confirmed-cases-of-measles-in-new-haven-county/1137705051,4/24/18 11:41,Breaking,-72.6856,41.672901
"New York City, New York State, United States",United States,Measles,Humans,5766603,Two Infants In Same Home Contract Measles - Hartford Courant,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE1eMHqBickrYeys-z22LOZ79BCng&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779878300344&ei=r1TfWsntJ8_fpweylqOwAw&url=http://www.courant.com/breaking-news/hc-br-new-haven-county-measles-20180424-story.html,4/24/18 11:35,Breaking,-74.003998,40.713902
"Iowa, United States",United States,Measles,Humans,5765235,Measles patient dined at two Iowa restaurants before discovering rash from the disease - WUSA9.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFXd-bqujuMf9n6kPzwnBsxv0JUvA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779878467184&ei=qnPeWtiqBM_D3gHO-qCgAw&url=http://www.wusa9.com/article/news/nation-now/measles-patient-dined-at-two-iowa-restaurants-before-discovering-rash-from-the-disease/465-3d3e50bc-9b7f-47f7-b9b5-14d0e9b437f1,4/23/18 19:39,Breaking,-93.515701,42.000301
"Des Moines, Iowa, United States",United States,Measles,Humans,5765051,"Measles warning issued for patrons of Des Moines, Ankeny restaurants - DesMoinesRegister.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEBVTu4LGyt2MmxpExXr0yTOG1Qzw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779878467184&ei=ilfeWrjbE8fj3gHd8KbIDA&url=https://www.desmoinesregister.com/story/news/health/2018/04/23/measles-warning-issued-patrons-des-moines-ankeny-restaurants/543792002/,4/23/18 17:00,Warning,-93.609108,41.600544
"La Crosse County, Wisconsin, United States",United States,Measles,Humans,5764709,La Crosse County Health Department warns of potential measles ... - News8000.com - WKBT,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFH1Y-ixqfmN3K9OlY9WogR3SH1bA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779878300344&ei=Wi3eWojBIY2O3QGj_ZSQAw&url=https://www.news8000.com/news/la-crosse-county-health-department-warns-of-potential-measles-exposure/733361705,4/23/18 10:33,Breaking,-91.100136,43.750523
"Minnesota, United States",United States,Measles,Humans,5764177,Another measles scare is breaking out - Minnesota Public Radio News (blog),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEEW4yRVf2LU5XkabaigrZ8r5K0gg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779875788310&ei=GfXdWtHeOcWP3QGutJb4BQ&url=https://blogs.mprnews.org/newscut/2018/04/another-measles-scare-is-breaking-out/,4/23/18 10:02,Context,-94.658302,46.225399
"Missouri, United States",United States,Measles,Humans,5761755,"PRO/EDR> Measles update (26): Europe, Pacific, Asia, USA",http://promedmail.org/direct.php?id=20180422.5761755,4/22/18 10:48,No Tag,-92.504898,38.238098
"Missouri, United States",United States,Measles,Humans,5759732,2 more metro locations listed as possible measles exposure sites - KSHB,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEhNWjjDBwnTB2jYzqNlg9sTfAtWQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779874397348&ei=og7aWsCZNsWP3QGutJb4BQ&url=https://www.kshb.com/news/health/2-more-metro-locations-listed-as-possible-measles-exposure-sites,4/20/18 11:40,Breaking,-92.504898,38.238098
"Kansas, United States",United States,Measles,Humans,5756685,"PRO/EDR> Measles update (25): Asia, Pacific, Africa, Middle East, Europe, USA",http://promedmail.org/direct.php?id=20180419.5756685,4/19/18 10:58,No Tag,-98.481499,38.263699
United States,United States,Measles,Humans,5757319,Study: Kids with Autism and Younger Siblings Less Likely to Get All Vaccines - DrugWatch.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFT2NApjpyp8ivcr5jpiJjCIVM2og&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=_JLYWtDuCsfj3gHd8KbIDA&url=https://www.drugwatch.com/news/2018/03/28/study-kids-autism-younger-siblings-less-likely-get-vaccines/,4/19/18 6:06,Context,-97.556099,39.96693
"Kansas City, Missouri, United States",United States,Measles,Humans,5756239,"4 confirmed measles cases in Kansas City, health department says - KCTV Kansas City",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFV-u-7iGrUJOZz4XiiobP9mAy65A&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=H9zXWvP6OouCpwe6tJbADw&url=http://www.kctv5.com/story/37989915/4-confirmed-measles-cases-in-kansas-city-health-department-says,4/18/18 19:27,Breaking,-94.578568,39.099728
"New Jersey, United States",United States,Measles,Humans,5755765,Measles Weakens Immune System Up To Three Years - UrduPoint News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEVJOFBFEyxHDm_KOFT75Jv0ADxAA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=4KPXWrj5Cc6W3QH03YeABA&url=https://www.urdupoint.com/en/health/measles-weakens-immune-system-up-to-three-yea-319681.html,4/18/18 14:54,Context,-74.355499,40.178799
United States,United States,Measles,Humans,5754962,"Human Vaccines Market- increasing demand with Industry Professionals: AstraZeneca, Bavarian Nordic, Bharat ... - Healthcare Journal",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEo3LOSi6FPnUmFPCx6BtZp3-la4g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779871066929&ei=eEHXWuCbFo3s3wG85YGQDQ&url=https://journalhealthcare.com/162346/human-vaccines-market-increasing-demand-with-industry-professionals-astrazeneca-bavarian-nordic-bharat-biotech-pfizer/,4/18/18 5:52,Context,-97.556099,39.96693
"Minnesota, United States",United States,Measles,Humans,5753523,Letter: Measles vaccinations save lives worlwide - Post-Bulletin,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFGe3guw74LJOGGNeuT3Th6w5I3Pw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=bmDWWvD4EYuCpwe6tJbADw&url=http://www.postbulletin.com/opinion/letters/letter-measles-vaccinations-save-lives-worlwide/article_b8b58fd2-3e8e-11e8-a975-6f1a9c76f389.html,4/17/18 16:25,Breaking,-94.658302,46.225399
Northern Mariana Islands [United States],Northern Mariana Islands [United States],Measles,Humans,5753021,Public Health recommends measles vaccination for children - Marianas Variety,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHWRTxF3oONG18klBFZkxQlahvwGw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=LSjWWqiTEcOC3gG1jIzACw&url=http://www.mvariety.com/cnmi/cnmi-news/local/103763-public-health-recommends-measles-vaccination-for-children,4/17/18 12:03,Context,145.766602,15.0721
United States,United States,Measles,Humans,5752531,Expanding Measles Outbreak in Europe Impacts Children - PrecisionVaccinations,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF6m-f3kg7gwgAHwsua0UhRq82AXQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=7O_VWqCDM46P3QH9zJigBg&url=https://www.precisionvaccinations.com/french-measles-cases-tripled-march-2018-ecdc-report,4/17/18 8:27,Context,-97.556099,39.96693
"Kansas, United States",United States,Measles,Humans,5751286,Measles cases continue to grow in eastern Kansas outbreak - KSHB,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEbOSAjCEXlRJEtz9_6V8CdG7Ckhg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779870403602&ei=DCvVWviKGY3s3wG85YGQDQ&url=https://www.kshb.com/news/local-news/measles-cases-continue-to-grow-in-eastern-kansas-outbreak,4/16/18 18:05,Breaking,-98.481499,38.263699
"Miami, Florida, United States",United States,Measles,Humans,5751173,"Measles outbreak in Johnson, Linn, Miami Counties grows to 16 - KMBC Kansas City",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF0tU-0-aRJVNlKxGUL8N_KHyImLA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779870403602&ei=_BzVWtDKFo6P3QH9zJigBg&url=http://www.kmbc.com/article/measles-outbreak-in-johnson-linn-miami-counties-grows-to-16/19833454,4/16/18 17:17,Breaking,-80.193703,25.7742
United States,United States,Measles,Humans,5748939,"PRO/EDR> Measles update (24): Europe, Mexico, South America, USA, Pacific",http://promedmail.org/direct.php?id=20180415.5748939,4/15/18 21:44,No Tag,-97.556099,39.96693
"Missouri, United States",United States,Measles,Humans,5748939,"PRO/EDR> Measles update (24): Europe, Mexico, South America, USA, Pacific",http://promedmail.org/direct.php?id=20180415.5748939,4/15/18 21:44,No Tag,-92.504898,38.238098
United States,United States,Measles,Humans,5747227,Did Measles Vaccine Apathy Start During the Turbulent 1960's? - PrecisionVaccinations,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmZDiSnFNzpK4KWFvOoZwHEHeaUQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=t0HSWpXBIcnT3gHJ4qaQBg&url=https://www.precisionvaccinations.com/canadian-measles-vaccine-hesitancy-started-1990s,4/14/18 13:16,Context,-97.556099,39.96693
"Michigan, United States",United States,Measles,Humans,5746599,"Human Vaccines Market Rising Demand, Growth, Trend & Insights for next 5 years - Healthcare Journal",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWv5nXzLbetAvSLRhOebbMt0zYfQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779866076108&ei=LsPRWsDtGoOd3gHUl5WQCg&url=https://journalhealthcare.com/145931/human-vaccines-market-rising-demand-growth-trend-insights-for-next-5-years/,4/14/18 1:27,Context,-84.462898,43.580299
"New Orleans, Louisiana, United States",United States,Measles,Humans,5743280,"PRO/EDR> Measles update (23): Asia, Pacific, Europe, USA, Africa",http://promedmail.org/direct.php?id=20180413.5743280,4/13/18 21:20,No Tag,-90.075073,29.954647
"Missouri, United States",United States,Measles,Humans,5743813,KC-area measles outbreak: How concerned should you be? - WIBW,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHegsSVG9v5Ggs0ndUb8y4-Js9U5Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779866312939&ei=VCvQWsCfNMnT3gHJ4qaQBg&url=http://www.wibw.com/content/news/KC-area-measles-outbreak-How-concerned-should-you-be-479594473.html,4/12/18 23:16,Breaking,-92.504898,38.238098
"Missouri, United States",United States,Measles,Humans,5743385,"Another case of measles reported in Kansas City, not connected to JOCO outbreak - KMBZ",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEzKr1BzRV_vFa_zPj77XJtZtrQKw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779866516414&ei=BOXPWoD3AtLG3gH-kIHYCg&url=http://www.kmbz.com/articles/another-case-measles-reported-kansas-city-not-connected-joco-outbreak,4/12/18 18:19,Breaking,-92.504898,38.238098
"San Francisco Bay Area, California, United States",United States,Measles,Humans,5743277,Bay Area Health Advisory Issued Due To Measles - Patch.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEoEiLXu5mGYD028sylHGUVNr7aJA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=89bPWsDnHI3s3wG85YGQDQ&url=https://patch.com/california/santacruz/bay-area-health-advisory-issued-due-measles,4/12/18 17:49,Breaking,-122.423492,37.772388
"Kansas, United States",United States,Measles,Humans,5743139,KC Health Department notified of confirmed case of measles - KMBC Kansas City,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHED8eS3UQNTMxBA7ikPrWFO8dT8A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779866312939&ei=48jPWqiHFY3s3wG85YGQDQ&url=http://www.kmbc.com/article/kc-health-department-notified-of-confirmed-case-of-measles/19757920,4/12/18 16:09,Context,-98.481499,38.263699
"North Carolina, United States",United States,Measles,Humans,5740173,Adults urged to get vaccinated against measles as disease continues to spread across the country - Evening Echo Cork,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEvo2CRGc1NbW7w1UEc1N4NqyaXiw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779865203522&ei=Kz_OWtH_Ls6W3QH03YeABA&url=http://www.eveningecho.ie/nationalnews/Adults-urged-to-get-vaccinated-against-measles-as-disease-continues-to-spread-across-the-country-0f10a26f-7219-4f2b-a571-c91c79a798a6-ds,4/11/18 12:49,Warning,-78.969803,35.603699
"University of Nevada-Reno, Nevada, United States",United States,Measles,Humans,5738674,"UNR, health officials: No new measles cases following first Washoe County case in 19 years - Reno Gazette Journal",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFYg1rHSJkV021VDAuJfxk6Ty9CCg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Kl7NWtC4HM6W3QH03YeABA&url=https://www.rgj.com/story/news/education/2018/04/10/unr-health-officials-no-new-measles-cases-following-first-washoe-county-case-19-years/504571002/,4/10/18 20:21,Breaking,-119.814911,39.541576
"California, United States",United States,Measles,Humans,5738471,Local health officials tight-lipped about measles patient's travels in NO - FOX 8 News WVUE-TV,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHse9E16nMoO_wsXYuog1kO3J-seQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=CULNWpitGMnT3gHJ4qaQBg&url=http://www.fox8live.com/story/37925816/local-health-officials-tight-lipped-about-measles-patients-travels-in-no,4/10/18 18:50,Context,-119.750298,37.250198
"New Orleans, Louisiana, United States",United States,Measles,Humans,5737452,"After tourist is hospitalized with measles, officials try to tra - Cleveland 19 News Cleveland, OH - Cleveland 19 News",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHY-utXoFe4El69P1OaSA4ekAdRyw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=mN_MWqDUGMnT3gHJ4qaQBg&url=http://www.cleveland19.com/story/37913958/after-tourist-is-hospitalized-with-measles-officials-try-to-trace-his-path-through-the-city,4/10/18 7:42,Breaking,-90.075073,29.954647
"Missouri, United States",United States,Measles,Humans,5736478,Measles exposure update - Lindenlink,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEYkLUAMdwNvXlE_-9Dz-VMxP729w&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=qAzMWvCoAsnT3gHJ4qaQBg&url=http://lindenlink.com/2018/04/09/measles-exposure-update/,4/9/18 20:34,Breaking,-92.504898,38.238098
"New Orleans, Louisiana, United States",United States,Measles,Humans,5736217,"Measles case confirmed in New Orleans, health officials say - NOLA.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFv7F19ae8zYeQWytkWR6slSfRtSg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779862742940&ei=d-LLWrClGMnT3gHJ4qaQBg&url=http://www.nola.com/health/index.ssf/2018/04/measles_case_confirmed_in_new.html,4/9/18 17:26,Warning,-90.075073,29.954647
United States,United States,Measles,Humans,5734358,"PRO/EDR> Measles update (22): USA, South America, Europe, Pacific, epi update, comment",http://promedmail.org/direct.php?id=20180409.5734358,4/9/18 13:40,No Tag,-97.556099,39.96693
"California, United States",United States,Measles,Humans,5734358,"PRO/EDR> Measles update (22): USA, South America, Europe, Pacific, epi update, comment",http://promedmail.org/direct.php?id=20180409.5734358,4/9/18 13:40,No Tag,-119.750298,37.250198
"University of Nevada-Reno, Nevada, United States",United States,Measles,Humans,5734358,"PRO/EDR> Measles update (22): USA, South America, Europe, Pacific, epi update, comment",http://promedmail.org/direct.php?id=20180409.5734358,4/9/18 13:40,No Tag,-119.814911,39.541576
"Tulsa County, Oklahoma, United States",United States,Measles,Humans,5734358,"PRO/EDR> Measles update (22): USA, South America, Europe, Pacific, epi update, comment",http://promedmail.org/direct.php?id=20180409.5734358,4/9/18 13:40,No Tag,-95.900269,36.100098
"Oklahoma, United States",United States,Measles,Humans,5733267,Oklahoma health notes - NewsOK.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGxRdIwQ2uuUYOnoa2U747maV1bpA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=bRLKWtCFLYie3QHX2ZEo&url=http://newsok.com/oklahoma-health-notes/article/5589845,4/8/18 6:06,Context,-97.514702,35.496399
"University of Nevada-Reno, Nevada, United States",United States,Measles,Humans,5732769,Officials Investigating Measles Cases In Nevada Linked To California Outbreak - Immortal News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNERTc4c4XrpgxDcko_ko43SjiFcrg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779859643384&ei=1JPJWsi-DcnT3gHJ4qaQBg&url=https://www.immortal.org/37167/officials-investigating-measles-cases-in-nevada-california/,4/7/18 23:17,Warning,-119.814911,39.541576
"Tulsa, Oklahoma, United States",United States,Measles,Humans,5731536,Tulsa health officials investigating measles case - Brinkwire (press release),http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEQOdlUsD27NsUJJ1TVeDJ0QX6eUg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779859788225&ei=4sDIWrj1NMnT3gHJ4qaQBg&url=http://en.brinkwire.com/247475/tulsa-health-officials-investigating-measles-case/,4/7/18 7:59,Breaking,-95.992775,36.15398
"Indiana, United States",United States,Measles,Humans,5731410,Global vaccines for measles needed - Bloomington Pantagraph,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGEGEleQiflfgfXHvFInC38T0HJKQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=07LIWtidMo6P3QH9zJigBg&url=http://www.pantagraph.com/opinion/letters/global-vaccines-for-measles-needed/article_212a59de-2762-5dea-a4b5-f917be52121b.html,4/7/18 7:05,Context,-86.264702,40.0107
"Santa Clara County, California, United States",United States,Measles,Humans,5730565,UNR student with measles linked to 6 confirmed cases in Bay Area and one traveler to Europe - Reno Gazette Journal,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFwK5D8o3t9RsGXTAeS2xBdUpUAJQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=EQrIWuGmPI6P3QH9zJigBg&url=https://www.rgj.com/story/news/education/2018/04/06/unr-student-measles-linked-6-confirmed-cases-bay-area-and-one-traveler-europe/494203002/,4/6/18 18:47,Breaking,-121.767731,37.233276
"Kansas, United States",United States,Measles,Humans,5730561,"Here's where the JoCo measles outbreak started, and why health pros fear future cases - Kansas City Star",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF8G_TKvoA5S4qJsR2Wou6Fqg582A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779859318239&ei=EQrIWuGmPI6P3QH9zJigBg&url=http://www.kansascity.com/latest-news/article207956224.html,4/6/18 18:24,Context,-98.481499,38.263699
